song_name,name,song_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Born This Way,Lady Gaga,6r2BECwMgEoRb5yLfp0Hca,68,0.587,0.828,11,-5.108,1,0.161,0.00327,0.0,0.331,0.493,123.907,audio_features,6r2BECwMgEoRb5yLfp0Hca,spotify:track:6r2BECwMgEoRb5yLfp0Hca,https://api.spotify.com/v1/tracks/6r2BECwMgEoRb5yLfp0Hca,https://api.spotify.com/v1/audio-analysis/6r2BECwMgEoRb5yLfp0Hca,260253,4
Supersonic (Remastered),Oasis,2audnG64ggVIYMaKsqA1ot,0,0.355,0.893,9,-3.921,1,0.0391,6.64e-05,0.0189,0.233,0.653,104.02,audio_features,2audnG64ggVIYMaKsqA1ot,spotify:track:2audnG64ggVIYMaKsqA1ot,https://api.spotify.com/v1/tracks/2audnG64ggVIYMaKsqA1ot,https://api.spotify.com/v1/audio-analysis/2audnG64ggVIYMaKsqA1ot,283790,4
"Danger Zone - From ""Top Gun"" Original Soundtrack",Kenny Loggins,34x6hEJgGAOQvmlMql5Ige,74,0.544,0.897,3,-6.056,0,0.0471,0.241,0.0,0.13,0.647,157.17,audio_features,34x6hEJgGAOQvmlMql5Ige,spotify:track:34x6hEJgGAOQvmlMql5Ige,https://api.spotify.com/v1/tracks/34x6hEJgGAOQvmlMql5Ige,https://api.spotify.com/v1/audio-analysis/34x6hEJgGAOQvmlMql5Ige,215133,4
Plans,Birds Of Tokyo,7n81LmuV2S1mDwPygontrH,40,0.61,0.601,10,-9.396,1,0.0269,0.0539,1.03e-05,0.327,0.273,102.99,audio_features,7n81LmuV2S1mDwPygontrH,spotify:track:7n81LmuV2S1mDwPygontrH,https://api.spotify.com/v1/tracks/7n81LmuV2S1mDwPygontrH,https://api.spotify.com/v1/audio-analysis/7n81LmuV2S1mDwPygontrH,218880,3
Since U Been Gone,Kelly Clarkson,3xrn9i8zhNZsTtcoWgQEAd,76,0.662,0.741,0,-5.406,1,0.0334,0.00165,0.0303,0.114,0.404,131.0,audio_features,3xrn9i8zhNZsTtcoWgQEAd,spotify:track:3xrn9i8zhNZsTtcoWgQEAd,https://api.spotify.com/v1/tracks/3xrn9i8zhNZsTtcoWgQEAd,https://api.spotify.com/v1/audio-analysis/3xrn9i8zhNZsTtcoWgQEAd,188960,4
Werewolves of London,Warren Zevon,2nmaEzFZrSm2aMLtfJDzyG,53,0.749,0.614,7,-10.594,1,0.0264,0.0372,0.00286,0.0603,0.878,103.868,audio_features,2nmaEzFZrSm2aMLtfJDzyG,spotify:track:2nmaEzFZrSm2aMLtfJDzyG,https://api.spotify.com/v1/tracks/2nmaEzFZrSm2aMLtfJDzyG,https://api.spotify.com/v1/audio-analysis/2nmaEzFZrSm2aMLtfJDzyG,208173,4
Closer,Nine Inch Nails,39tLc4Xp58Lu4KcWHggeE2,0,0.559,0.725,10,-8.631,0,0.0426,0.000365,0.553,0.112,0.501,90.012,audio_features,39tLc4Xp58Lu4KcWHggeE2,spotify:track:39tLc4Xp58Lu4KcWHggeE2,https://api.spotify.com/v1/tracks/39tLc4Xp58Lu4KcWHggeE2,https://api.spotify.com/v1/audio-analysis/39tLc4Xp58Lu4KcWHggeE2,373307,4
Slice of Heaven,Dave Dobbyn,2b41rRRJFLNTWFg4XmpWO5,2,0.828,0.586,7,-10.777,1,0.0416,0.481,0.0,0.681,0.975,122.117,audio_features,2b41rRRJFLNTWFg4XmpWO5,spotify:track:2b41rRRJFLNTWFg4XmpWO5,https://api.spotify.com/v1/tracks/2b41rRRJFLNTWFg4XmpWO5,https://api.spotify.com/v1/audio-analysis/2b41rRRJFLNTWFg4XmpWO5,278987,3
Slice of Heaven,Herbs,2b41rRRJFLNTWFg4XmpWO5,2,0.828,0.586,7,-10.777,1,0.0416,0.481,0.0,0.681,0.975,122.117,audio_features,2b41rRRJFLNTWFg4XmpWO5,spotify:track:2b41rRRJFLNTWFg4XmpWO5,https://api.spotify.com/v1/tracks/2b41rRRJFLNTWFg4XmpWO5,https://api.spotify.com/v1/audio-analysis/2b41rRRJFLNTWFg4XmpWO5,278987,3
Ignition - Remix,R. Kelly,3zSCNTXI7Ed0PiidZVmzIe,61,0.778,0.549,1,-6.144,1,0.0473,0.0549,0.0,0.0724,0.802,133.041,audio_features,3zSCNTXI7Ed0PiidZVmzIe,spotify:track:3zSCNTXI7Ed0PiidZVmzIe,https://api.spotify.com/v1/tracks/3zSCNTXI7Ed0PiidZVmzIe,https://api.spotify.com/v1/audio-analysis/3zSCNTXI7Ed0PiidZVmzIe,186040,4
Sweat (A La La La La Long),Inner Circle,1SssFw74DdHVjRa6ADggdD,18,0.787,0.728,0,-7.705,1,0.218,0.0124,0.0,0.157,0.94,173.026,audio_features,1SssFw74DdHVjRa6ADggdD,spotify:track:1SssFw74DdHVjRa6ADggdD,https://api.spotify.com/v1/tracks/1SssFw74DdHVjRa6ADggdD,https://api.spotify.com/v1/audio-analysis/1SssFw74DdHVjRa6ADggdD,227067,4
Edge of Seventeen,Stevie Nicks,2id8E4WvczfKHB4LHI7Np3,67,0.59,0.828,0,-6.28,1,0.0439,0.277,5.57e-06,0.0868,0.636,111.353,audio_features,2id8E4WvczfKHB4LHI7Np3,spotify:track:2id8E4WvczfKHB4LHI7Np3,https://api.spotify.com/v1/tracks/2id8E4WvczfKHB4LHI7Np3,https://api.spotify.com/v1/audio-analysis/2id8E4WvczfKHB4LHI7Np3,329680,4
You're Beautiful,James Blunt,0vg4WnUWvze6pBOJDTq99k,76,0.675,0.479,0,-9.87,0,0.0278,0.633,1.76e-05,0.088,0.454,81.998,audio_features,0vg4WnUWvze6pBOJDTq99k,spotify:track:0vg4WnUWvze6pBOJDTq99k,https://api.spotify.com/v1/tracks/0vg4WnUWvze6pBOJDTq99k,https://api.spotify.com/v1/audio-analysis/0vg4WnUWvze6pBOJDTq99k,209493,4
A Little Ray Of Sunshine,Axiom,76s4AaqCV2Hvb5XbUvMZWD,0,0.354,0.393,0,-7.784,1,0.0388,0.324,0.0779,0.186,0.331,108.523,audio_features,76s4AaqCV2Hvb5XbUvMZWD,spotify:track:76s4AaqCV2Hvb5XbUvMZWD,https://api.spotify.com/v1/tracks/76s4AaqCV2Hvb5XbUvMZWD,https://api.spotify.com/v1/audio-analysis/76s4AaqCV2Hvb5XbUvMZWD,210653,4
"Together In Electric Dreams - Remastered 2003 / From ""Electric Dreams"" Original Motion Picture Soundtrack",Phil Oakey,0Ytxje4D5iXTHN3MOCC5jS,62,0.705,0.524,3,-14.051,1,0.026,0.236,1.3e-05,0.0767,0.798,129.847,audio_features,0Ytxje4D5iXTHN3MOCC5jS,spotify:track:0Ytxje4D5iXTHN3MOCC5jS,https://api.spotify.com/v1/tracks/0Ytxje4D5iXTHN3MOCC5jS,https://api.spotify.com/v1/audio-analysis/0Ytxje4D5iXTHN3MOCC5jS,232667,4
"Together In Electric Dreams - Remastered 2003 / From ""Electric Dreams"" Original Motion Picture Soundtrack",Giorgio Moroder,0Ytxje4D5iXTHN3MOCC5jS,62,0.705,0.524,3,-14.051,1,0.026,0.236,1.3e-05,0.0767,0.798,129.847,audio_features,0Ytxje4D5iXTHN3MOCC5jS,spotify:track:0Ytxje4D5iXTHN3MOCC5jS,https://api.spotify.com/v1/tracks/0Ytxje4D5iXTHN3MOCC5jS,https://api.spotify.com/v1/audio-analysis/0Ytxje4D5iXTHN3MOCC5jS,232667,4
Let's Groove,"Earth, Wind & Fire",3koCCeSaVUyrRo3N2gHrd8,77,0.869,0.648,11,-8.698,0,0.0633,0.121,2.17e-05,0.126,0.9,125.035,audio_features,3koCCeSaVUyrRo3N2gHrd8,spotify:track:3koCCeSaVUyrRo3N2gHrd8,https://api.spotify.com/v1/tracks/3koCCeSaVUyrRo3N2gHrd8,https://api.spotify.com/v1/audio-analysis/3koCCeSaVUyrRo3N2gHrd8,339320,4
As Long as You Love Me,Backstreet Boys,00WvmRXTkPBZNhhRK3xfdy,62,0.775,0.817,0,-5.534,1,0.0282,0.165,0.0,0.126,0.753,98.22,audio_features,00WvmRXTkPBZNhhRK3xfdy,spotify:track:00WvmRXTkPBZNhhRK3xfdy,https://api.spotify.com/v1/tracks/00WvmRXTkPBZNhhRK3xfdy,https://api.spotify.com/v1/audio-analysis/00WvmRXTkPBZNhhRK3xfdy,214333,4
Fight The Power,Public Enemy,1yo16b3u0lptm6Cs7lx4AD,54,0.797,0.582,2,-12.97,1,0.255,0.00484,2.04e-06,0.517,0.415,105.974,audio_features,1yo16b3u0lptm6Cs7lx4AD,spotify:track:1yo16b3u0lptm6Cs7lx4AD,https://api.spotify.com/v1/tracks/1yo16b3u0lptm6Cs7lx4AD,https://api.spotify.com/v1/audio-analysis/1yo16b3u0lptm6Cs7lx4AD,282640,4
Is This Love,Bob Marley & The Wailers,4mPd1gJhgcYFRSJyoYAxE8,58,0.766,0.525,6,-10.356,0,0.099,0.00839,0.0,0.055,0.864,122.452,audio_features,4mPd1gJhgcYFRSJyoYAxE8,spotify:track:4mPd1gJhgcYFRSJyoYAxE8,https://api.spotify.com/v1/tracks/4mPd1gJhgcYFRSJyoYAxE8,https://api.spotify.com/v1/audio-analysis/4mPd1gJhgcYFRSJyoYAxE8,231547,4
Hey Joe,Jimi Hendrix,0NWPxcsf5vdjdiFUI8NgkP,68,0.346,0.768,9,-5.695,1,0.0377,0.00603,0.38,0.0244,0.532,169.492,audio_features,0NWPxcsf5vdjdiFUI8NgkP,spotify:track:0NWPxcsf5vdjdiFUI8NgkP,https://api.spotify.com/v1/tracks/0NWPxcsf5vdjdiFUI8NgkP,https://api.spotify.com/v1/audio-analysis/0NWPxcsf5vdjdiFUI8NgkP,210160,4
Forget You,CeeLo Green,7AqISujIaWcY3h5zrOqt5v,64,0.696,0.875,0,-3.682,1,0.0649,0.134,0.0,0.159,0.772,127.39,audio_features,7AqISujIaWcY3h5zrOqt5v,spotify:track:7AqISujIaWcY3h5zrOqt5v,https://api.spotify.com/v1/tracks/7AqISujIaWcY3h5zrOqt5v,https://api.spotify.com/v1/audio-analysis/7AqISujIaWcY3h5zrOqt5v,222733,4
Take Me Out,Franz Ferdinand,6ooluO7DiEhI1zmK94nRCM,1,0.278,0.676,9,-8.821,1,0.0371,0.000423,0.000899,0.136,0.494,104.545,audio_features,6ooluO7DiEhI1zmK94nRCM,spotify:track:6ooluO7DiEhI1zmK94nRCM,https://api.spotify.com/v1/tracks/6ooluO7DiEhI1zmK94nRCM,https://api.spotify.com/v1/audio-analysis/6ooluO7DiEhI1zmK94nRCM,237027,4
SOS,ABBA,5pMmWfuL0FTGshYt7HVJ8P,65,0.393,0.719,5,-4.773,1,0.0279,0.0629,0.00432,0.219,0.497,124.353,audio_features,5pMmWfuL0FTGshYt7HVJ8P,spotify:track:5pMmWfuL0FTGshYt7HVJ8P,https://api.spotify.com/v1/tracks/5pMmWfuL0FTGshYt7HVJ8P,https://api.spotify.com/v1/audio-analysis/5pMmWfuL0FTGshYt7HVJ8P,201360,4
Father Figure - Remastered,George Michael,0L0T4tMAaGqLgIVj1MOj9t,62,0.689,0.333,3,-13.288,1,0.0262,0.163,3.36e-05,0.0853,0.284,101.988,audio_features,0L0T4tMAaGqLgIVj1MOj9t,spotify:track:0L0T4tMAaGqLgIVj1MOj9t,https://api.spotify.com/v1/tracks/0L0T4tMAaGqLgIVj1MOj9t,https://api.spotify.com/v1/audio-analysis/0L0T4tMAaGqLgIVj1MOj9t,336667,4
"If You Leave - From ""Pretty In Pink""",Orchestral Manoeuvres In The Dark,05oFyvdztPdpwSwpoclD4c,57,0.635,0.684,0,-11.687,1,0.0329,0.088,0.156,0.0755,0.892,120.269,audio_features,05oFyvdztPdpwSwpoclD4c,spotify:track:05oFyvdztPdpwSwpoclD4c,https://api.spotify.com/v1/tracks/05oFyvdztPdpwSwpoclD4c,https://api.spotify.com/v1/audio-analysis/05oFyvdztPdpwSwpoclD4c,268547,4
"Baby Did a Bad, Bad Thing",Chris Isaak,6NES8EKeNkePM6H2r0F9F4,0,0.58,0.609,2,-6.921,1,0.0861,0.352,0.000423,0.11,0.504,152.852,audio_features,6NES8EKeNkePM6H2r0F9F4,spotify:track:6NES8EKeNkePM6H2r0F9F4,https://api.spotify.com/v1/tracks/6NES8EKeNkePM6H2r0F9F4,https://api.spotify.com/v1/audio-analysis/6NES8EKeNkePM6H2r0F9F4,176000,4
Raspberry Beret,Prince,5jSz894ljfWE0IcHBSM39i,65,0.761,0.67,2,-12.759,1,0.0438,0.21,0.000426,0.0685,0.91,120.752,audio_features,5jSz894ljfWE0IcHBSM39i,spotify:track:5jSz894ljfWE0IcHBSM39i,https://api.spotify.com/v1/tracks/5jSz894ljfWE0IcHBSM39i,https://api.spotify.com/v1/audio-analysis/5jSz894ljfWE0IcHBSM39i,215173,4
Viva La Vida,Coldplay,1mea3bSkSGXuIRvnydlB5b,86,0.486,0.617,5,-7.115,0,0.0287,0.0954,3.23e-06,0.109,0.417,138.015,audio_features,1mea3bSkSGXuIRvnydlB5b,spotify:track:1mea3bSkSGXuIRvnydlB5b,https://api.spotify.com/v1/tracks/1mea3bSkSGXuIRvnydlB5b,https://api.spotify.com/v1/audio-analysis/1mea3bSkSGXuIRvnydlB5b,242373,4
School's Out,Alice Cooper,5Z8EDau8uNcP1E8JvmfkZe,67,0.294,0.745,5,-9.138,1,0.0461,0.05,0.125,0.676,0.347,134.364,audio_features,5Z8EDau8uNcP1E8JvmfkZe,spotify:track:5Z8EDau8uNcP1E8JvmfkZe,https://api.spotify.com/v1/tracks/5Z8EDau8uNcP1E8JvmfkZe,https://api.spotify.com/v1/audio-analysis/5Z8EDau8uNcP1E8JvmfkZe,210107,4
Wild Horses,Gino Vannelli,1dm00I58PW9kfpQ7su2opJ,39,0.534,0.875,1,-5.637,1,0.0407,0.214,0.000184,0.0516,0.727,168.95,audio_features,1dm00I58PW9kfpQ7su2opJ,spotify:track:1dm00I58PW9kfpQ7su2opJ,https://api.spotify.com/v1/tracks/1dm00I58PW9kfpQ7su2opJ,https://api.spotify.com/v1/audio-analysis/1dm00I58PW9kfpQ7su2opJ,356023,4
Who Can It Be Now?,Men At Work,29r3fDexnrto7WABfpblNH,53,0.807,0.83,4,-4.04,1,0.0367,0.0444,0.000358,0.0842,0.954,128.501,audio_features,29r3fDexnrto7WABfpblNH,spotify:track:29r3fDexnrto7WABfpblNH,https://api.spotify.com/v1/tracks/29r3fDexnrto7WABfpblNH,https://api.spotify.com/v1/audio-analysis/29r3fDexnrto7WABfpblNH,203267,4
American Idiot,Green Day,6nTiIhLmQ3FWhvrGafw2zj,80,0.38,0.988,1,-2.042,1,0.0639,2.64e-05,7.86e-05,0.368,0.769,186.113,audio_features,6nTiIhLmQ3FWhvrGafw2zj,spotify:track:6nTiIhLmQ3FWhvrGafw2zj,https://api.spotify.com/v1/tracks/6nTiIhLmQ3FWhvrGafw2zj,https://api.spotify.com/v1/audio-analysis/6nTiIhLmQ3FWhvrGafw2zj,176346,4
Itchycoo Park,Small Faces,1oE9KqxD9fXo4FH5EdnSBs,0,0.616,0.579,2,-8.109,1,0.0556,0.531,0.0,0.076,0.693,128.563,audio_features,1oE9KqxD9fXo4FH5EdnSBs,spotify:track:1oE9KqxD9fXo4FH5EdnSBs,https://api.spotify.com/v1/tracks/1oE9KqxD9fXo4FH5EdnSBs,https://api.spotify.com/v1/audio-analysis/1oE9KqxD9fXo4FH5EdnSBs,168840,4
Who Knew,P!nk,7FpoD2ZlcBSj05rEHSZoiB,0,0.691,0.749,9,-4.567,1,0.0274,0.00559,0.0,0.0762,0.473,140.014,audio_features,7FpoD2ZlcBSj05rEHSZoiB,spotify:track:7FpoD2ZlcBSj05rEHSZoiB,https://api.spotify.com/v1/tracks/7FpoD2ZlcBSj05rEHSZoiB,https://api.spotify.com/v1/audio-analysis/7FpoD2ZlcBSj05rEHSZoiB,208493,4
Sussudio - 2016 Remaster,Phil Collins,765E8MK8PYdkDQilOkEDdD,45,0.7,0.935,5,-5.197,1,0.0895,0.0555,0.0643,0.0512,0.748,121.182,audio_features,765E8MK8PYdkDQilOkEDdD,spotify:track:765E8MK8PYdkDQilOkEDdD,https://api.spotify.com/v1/tracks/765E8MK8PYdkDQilOkEDdD,https://api.spotify.com/v1/audio-analysis/765E8MK8PYdkDQilOkEDdD,264133,4
Disarm - 2011 Remaster,The Smashing Pumpkins,2lXHg7BtTNoP39AezyCSfL,53,0.527,0.418,4,-10.205,0,0.0277,0.142,0.775,0.139,0.218,129.516,audio_features,2lXHg7BtTNoP39AezyCSfL,spotify:track:2lXHg7BtTNoP39AezyCSfL,https://api.spotify.com/v1/tracks/2lXHg7BtTNoP39AezyCSfL,https://api.spotify.com/v1/audio-analysis/2lXHg7BtTNoP39AezyCSfL,196905,4
Because the Night,Patti Smith,1akJ5qN3I65p5QPSwo9NEJ,33,0.445,0.684,11,-10.149,0,0.0416,0.0337,0.0,0.0813,0.477,123.401,audio_features,1akJ5qN3I65p5QPSwo9NEJ,spotify:track:1akJ5qN3I65p5QPSwo9NEJ,https://api.spotify.com/v1/tracks/1akJ5qN3I65p5QPSwo9NEJ,https://api.spotify.com/v1/audio-analysis/1akJ5qN3I65p5QPSwo9NEJ,201827,4
Bed Of Roses,Bon Jovi,1zng9uqqXoPkmU05nsAlsw,73,0.309,0.596,5,-5.599,1,0.0293,0.101,0.0,0.21,0.161,164.587,audio_features,1zng9uqqXoPkmU05nsAlsw,spotify:track:1zng9uqqXoPkmU05nsAlsw,https://api.spotify.com/v1/tracks/1zng9uqqXoPkmU05nsAlsw,https://api.spotify.com/v1/audio-analysis/1zng9uqqXoPkmU05nsAlsw,394400,3
Le Freak,CHIC,28NBmftocOzTPEb6OYA9fW,0,0.867,0.746,7,-7.445,1,0.0475,0.0453,0.0,0.123,0.933,118.616,audio_features,28NBmftocOzTPEb6OYA9fW,spotify:track:28NBmftocOzTPEb6OYA9fW,https://api.spotify.com/v1/tracks/28NBmftocOzTPEb6OYA9fW,https://api.spotify.com/v1/audio-analysis/28NBmftocOzTPEb6OYA9fW,327573,4
My Island Home,Christine Anu,32CM5bj1uVOdnih6KYxC48,0,0.317,0.464,2,-7.459,1,0.0366,0.855,0.0,0.0764,0.52,167.731,audio_features,32CM5bj1uVOdnih6KYxC48,spotify:track:32CM5bj1uVOdnih6KYxC48,https://api.spotify.com/v1/tracks/32CM5bj1uVOdnih6KYxC48,https://api.spotify.com/v1/audio-analysis/32CM5bj1uVOdnih6KYxC48,260240,4
Rapper's Delight - Single Version,The Sugarhill Gang,0tm6gsXe0LSm9zeSspyMQu,4,0.918,0.692,2,-11.666,1,0.244,0.185,1.11e-05,0.0686,0.819,111.781,audio_features,0tm6gsXe0LSm9zeSspyMQu,spotify:track:0tm6gsXe0LSm9zeSspyMQu,https://api.spotify.com/v1/tracks/0tm6gsXe0LSm9zeSspyMQu,https://api.spotify.com/v1/audio-analysis/0tm6gsXe0LSm9zeSspyMQu,235840,4
Are You Gonna Be My Girl,Jet,305WCRhhS10XUcH6AEwZk6,76,0.606,0.957,2,-3.404,1,0.0814,0.00117,0.000295,0.14,0.603,105.105,audio_features,305WCRhhS10XUcH6AEwZk6,spotify:track:305WCRhhS10XUcH6AEwZk6,https://api.spotify.com/v1/tracks/305WCRhhS10XUcH6AEwZk6,https://api.spotify.com/v1/audio-analysis/305WCRhhS10XUcH6AEwZk6,213800,4
Unbelievable,EMF,2ENmkocNNewTRbuNd6WJpR,0,0.637,0.849,1,-6.855,1,0.0362,0.000341,0.0386,0.141,0.936,104.074,audio_features,2ENmkocNNewTRbuNd6WJpR,spotify:track:2ENmkocNNewTRbuNd6WJpR,https://api.spotify.com/v1/tracks/2ENmkocNNewTRbuNd6WJpR,https://api.spotify.com/v1/audio-analysis/2ENmkocNNewTRbuNd6WJpR,209813,4
Kiss You All Over,Exile,5Hulh4vEq7GyfJhMd6WReX,13,0.703,0.475,0,-9.529,1,0.0254,0.362,1.7e-05,0.485,0.514,102.421,audio_features,5Hulh4vEq7GyfJhMd6WReX,spotify:track:5Hulh4vEq7GyfJhMd6WReX,https://api.spotify.com/v1/tracks/5Hulh4vEq7GyfJhMd6WReX,https://api.spotify.com/v1/audio-analysis/5Hulh4vEq7GyfJhMd6WReX,212080,4
Don't Leave Me This Way (with Sarah Jane Morris),The Communards,26g8bCaVhcv0KkBi5SlEg7,0,0.654,0.915,3,-6.254,1,0.0315,0.218,0.0,0.11,0.916,131.942,audio_features,26g8bCaVhcv0KkBi5SlEg7,spotify:track:26g8bCaVhcv0KkBi5SlEg7,https://api.spotify.com/v1/tracks/26g8bCaVhcv0KkBi5SlEg7,https://api.spotify.com/v1/audio-analysis/26g8bCaVhcv0KkBi5SlEg7,260947,4
Don't Leave Me This Way (with Sarah Jane Morris),Sarah Jane Morris,26g8bCaVhcv0KkBi5SlEg7,0,0.654,0.915,3,-6.254,1,0.0315,0.218,0.0,0.11,0.916,131.942,audio_features,26g8bCaVhcv0KkBi5SlEg7,spotify:track:26g8bCaVhcv0KkBi5SlEg7,https://api.spotify.com/v1/tracks/26g8bCaVhcv0KkBi5SlEg7,https://api.spotify.com/v1/audio-analysis/26g8bCaVhcv0KkBi5SlEg7,260947,4
What's Up?,4 Non Blondes,0jWgAnTrNZmOGmqgvHhZEm,80,0.565,0.564,2,-10.044,1,0.0292,0.161,0.0,0.114,0.454,134.358,audio_features,0jWgAnTrNZmOGmqgvHhZEm,spotify:track:0jWgAnTrNZmOGmqgvHhZEm,https://api.spotify.com/v1/tracks/0jWgAnTrNZmOGmqgvHhZEm,https://api.spotify.com/v1/audio-analysis/0jWgAnTrNZmOGmqgvHhZEm,295533,4
Give Me the Night,George Benson,62GYoGszQfROZswLee6W3O,66,0.85,0.466,1,-15.673,1,0.0555,0.314,0.0234,0.129,0.86,109.936,audio_features,62GYoGszQfROZswLee6W3O,spotify:track:62GYoGszQfROZswLee6W3O,https://api.spotify.com/v1/tracks/62GYoGszQfROZswLee6W3O,https://api.spotify.com/v1/audio-analysis/62GYoGszQfROZswLee6W3O,222627,4
Locked out of Heaven,Bruno Mars,3w3y8KPTfNeOKPiqUTakBh,89,0.726,0.698,5,-4.165,1,0.0431,0.049,0.0,0.309,0.867,143.994,audio_features,3w3y8KPTfNeOKPiqUTakBh,spotify:track:3w3y8KPTfNeOKPiqUTakBh,https://api.spotify.com/v1/tracks/3w3y8KPTfNeOKPiqUTakBh,https://api.spotify.com/v1/audio-analysis/3w3y8KPTfNeOKPiqUTakBh,233478,4
Come Out and Play,The Offspring,5G0vAvojJAb8np3INdsISs,0,0.514,0.884,7,-3.765,1,0.151,0.0943,1.52e-06,0.0654,0.898,158.262,audio_features,5G0vAvojJAb8np3INdsISs,spotify:track:5G0vAvojJAb8np3INdsISs,https://api.spotify.com/v1/tracks/5G0vAvojJAb8np3INdsISs,https://api.spotify.com/v1/audio-analysis/5G0vAvojJAb8np3INdsISs,197800,4
Don't Worry Be Happy,Bobby McFerrin,4hObp5bmIJ3PP3cKA9K9GY,70,0.675,0.166,11,-22.602,1,0.171,0.88,7.14e-05,0.0461,0.747,68.837,audio_features,4hObp5bmIJ3PP3cKA9K9GY,spotify:track:4hObp5bmIJ3PP3cKA9K9GY,https://api.spotify.com/v1/tracks/4hObp5bmIJ3PP3cKA9K9GY,https://api.spotify.com/v1/audio-analysis/4hObp5bmIJ3PP3cKA9K9GY,294400,4
Can't Fight The Moonlight,LeAnn Rimes,10FP9hm2aFfAIKEopqaG9D,59,0.628,0.835,6,-6.341,0,0.0496,0.4,0.0,0.051,0.627,97.856,audio_features,10FP9hm2aFfAIKEopqaG9D,spotify:track:10FP9hm2aFfAIKEopqaG9D,https://api.spotify.com/v1/tracks/10FP9hm2aFfAIKEopqaG9D,https://api.spotify.com/v1/audio-analysis/10FP9hm2aFfAIKEopqaG9D,215507,4
Gangsta's Paradise (feat. L.V.),Coolio,3u9fHuAtjMY1RW2mZfO4Cf,0,0.641,0.63,8,-6.393,1,0.0521,0.0372,0.0,0.4,0.415,79.955,audio_features,3u9fHuAtjMY1RW2mZfO4Cf,spotify:track:3u9fHuAtjMY1RW2mZfO4Cf,https://api.spotify.com/v1/tracks/3u9fHuAtjMY1RW2mZfO4Cf,https://api.spotify.com/v1/audio-analysis/3u9fHuAtjMY1RW2mZfO4Cf,241933,4
Gangsta's Paradise (feat. L.V.),L.V.,3u9fHuAtjMY1RW2mZfO4Cf,0,0.641,0.63,8,-6.393,1,0.0521,0.0372,0.0,0.4,0.415,79.955,audio_features,3u9fHuAtjMY1RW2mZfO4Cf,spotify:track:3u9fHuAtjMY1RW2mZfO4Cf,https://api.spotify.com/v1/tracks/3u9fHuAtjMY1RW2mZfO4Cf,https://api.spotify.com/v1/audio-analysis/3u9fHuAtjMY1RW2mZfO4Cf,241933,4
High Voltage,AC/DC,5pLgH1bCkBV3bbmvm0qvom,59,0.561,0.785,9,-4.973,1,0.0629,0.0282,0.451,0.0615,0.546,137.153,audio_features,5pLgH1bCkBV3bbmvm0qvom,spotify:track:5pLgH1bCkBV3bbmvm0qvom,https://api.spotify.com/v1/tracks/5pLgH1bCkBV3bbmvm0qvom,https://api.spotify.com/v1/audio-analysis/5pLgH1bCkBV3bbmvm0qvom,254200,4
Rock DJ,Robbie Williams,7oQSevUCbYs4QawXTHQVV1,55,0.712,0.762,7,-4.307,1,0.0326,0.026,0.0,0.0981,0.842,103.032,audio_features,7oQSevUCbYs4QawXTHQVV1,spotify:track:7oQSevUCbYs4QawXTHQVV1,https://api.spotify.com/v1/tracks/7oQSevUCbYs4QawXTHQVV1,https://api.spotify.com/v1/audio-analysis/7oQSevUCbYs4QawXTHQVV1,260560,4
White Wedding - Part 1 - 2001- Remaster,Billy Idol,4zmx3vEPgRPjRT2CszUsZo,0,0.634,0.804,9,-6.74,1,0.0329,0.00363,0.00499,0.347,0.719,147.335,audio_features,4zmx3vEPgRPjRT2CszUsZo,spotify:track:4zmx3vEPgRPjRT2CszUsZo,https://api.spotify.com/v1/tracks/4zmx3vEPgRPjRT2CszUsZo,https://api.spotify.com/v1/audio-analysis/4zmx3vEPgRPjRT2CszUsZo,250760,4
Ain't No Mountain High Enough,Jimmy Barnes,4fb2kv29L4KUAkgmnBD2Jb,0,0.724,0.958,11,-4.157,0,0.0323,0.156,0.0,0.361,0.83,129.032,audio_features,4fb2kv29L4KUAkgmnBD2Jb,spotify:track:4fb2kv29L4KUAkgmnBD2Jb,https://api.spotify.com/v1/tracks/4fb2kv29L4KUAkgmnBD2Jb,https://api.spotify.com/v1/audio-analysis/4fb2kv29L4KUAkgmnBD2Jb,143520,4
Your Move / Give Peace A Chance Medley,John Lennon,2WndWlTjnMgjFt7pAmQmq1,6,0.561,0.444,2,-8.7,1,0.0286,0.184,0.0,0.252,0.473,133.826,audio_features,2WndWlTjnMgjFt7pAmQmq1,spotify:track:2WndWlTjnMgjFt7pAmQmq1,https://api.spotify.com/v1/tracks/2WndWlTjnMgjFt7pAmQmq1,https://api.spotify.com/v1/audio-analysis/2WndWlTjnMgjFt7pAmQmq1,251213,4
Your Move / Give Peace A Chance Medley,Jon Anderson,2WndWlTjnMgjFt7pAmQmq1,6,0.561,0.444,2,-8.7,1,0.0286,0.184,0.0,0.252,0.473,133.826,audio_features,2WndWlTjnMgjFt7pAmQmq1,spotify:track:2WndWlTjnMgjFt7pAmQmq1,https://api.spotify.com/v1/tracks/2WndWlTjnMgjFt7pAmQmq1,https://api.spotify.com/v1/audio-analysis/2WndWlTjnMgjFt7pAmQmq1,251213,4
